date,participant_gender,participant_type,incident_id,participant_age,participant_age_group,participant_status
2018-03-12,Female,Victim,1068502,1,1,1
2018-03-12,Female,Victim,1068584,1,1,1
2018-03-12,Female,Victim,1068590,1,1,1
2018-03-12,Female,Victim,1068615,0,1,1
2018-03-12,Female,Victim,1068744,1,1,1
2018-03-12,Female,Victim,1068749,0,1,1
2018-03-12,Female,Victim,1068781,0,0,1
2018-03-12,Female,Victim,1068783,1,1,1
2018-03-12,Female,Victim,1068800,0,1,1
2018-03-12,Female,Victim,1068960,1,1,1
2018-03-12,Female,Victim,1069029,1,1,1
2018-03-12,Female,Victim,1070239,0,0,1
2018-03-12,Female,Victim,1070707,1,1,1
2018-03-12,Female,Victim,1081985,1,1,1
2018-03-12,Male,Subject-Suspect,1067422,0,0,1
2018-03-12,Male,Subject-Suspect,1067430,1,1,1
2018-03-12,Male,Subject-Suspect,1067443,1,1,1
2018-03-12,Male,Subject-Suspect,1067500,1,2,2
2018-03-12,Male,Subject-Suspect,1067563,0,1,1
2018-03-12,Male,Subject-Suspect,1067568,0,1,1
2018-03-12,Male,Subject-Suspect,1067601,0,0,2
2018-03-12,Male,Subject-Suspect,1067633,0,0,1
2018-03-12,Male,Subject-Suspect,1067643,0,1,1
2018-03-12,Male,Subject-Suspect,1067680,1,1,1
2018-03-12,Male,Subject-Suspect,1067787,0,1,1
2018-03-12,Male,Subject-Suspect,1067810,1,1,1
2018-03-12,Male,Subject-Suspect,1067816,2,2,2
2018-03-12,Male,Subject-Suspect,1067848,0,1,1
2018-03-12,Male,Subject-Suspect,1067864,0,2,2
2018-03-12,Male,Subject-Suspect,1067881,1,1,1
2018-03-12,Male,Subject-Suspect,1067924,1,1,1
2018-03-12,Male,Subject-Suspect,1067995,1,1,1
2018-03-12,Male,Subject-Suspect,1068008,2,3,3
2018-03-12,Male,Subject-Suspect,1068011,0,1,1
2018-03-12,Male,Subject-Suspect,1068017,0,2,2
2018-03-12,Male,Subject-Suspect,1068019,0,1,1
2018-03-12,Male,Subject-Suspect,1068023,0,1,1
2018-03-12,Male,Subject-Suspect,1068046,0,1,1
2018-03-12,Male,Subject-Suspect,1068052,1,1,1
2018-03-12,Male,Subject-Suspect,1068062,0,1,1
2018-03-12,Male,Subject-Suspect,1068071,0,1,1
2018-03-12,Male,Subject-Suspect,1068073,1,1,1
2018-03-12,Male,Subject-Suspect,1068098,0,1,1
2018-03-12,Male,Subject-Suspect,1068150,1,1,1
2018-03-12,Male,Subject-Suspect,1068166,0,1,1
2018-03-12,Male,Subject-Suspect,1068185,0,1,1
2018-03-12,Male,Subject-Suspect,1068193,1,1,1
2018-03-12,Male,Subject-Suspect,1068202,0,1,1
2018-03-12,Male,Subject-Suspect,1068208,0,1,1
2018-03-12,Male,Subject-Suspect,1068291,0,0,1
2018-03-12,Male,Subject-Suspect,1068326,0,0,1
2018-03-12,Male,Subject-Suspect,1068399,2,2,2
2018-03-12,Male,Subject-Suspect,1068406,1,1,1
2018-03-12,Male,Subject-Suspect,1068428,3,3,3
2018-03-12,Male,Subject-Suspect,1068507,3,3,3
2018-03-12,Male,Subject-Suspect,1068519,0,1,1
2018-03-12,Male,Subject-Suspect,1068557,1,1,1
2018-03-12,Male,Subject-Suspect,1068559,1,1,1
2018-03-12,Male,Subject-Suspect,1068574,1,1,1
2018-03-12,Male,Subject-Suspect,1068738,2,2,2
2018-03-12,Male,Subject-Suspect,1068744,1,1,1
2018-03-12,Male,Subject-Suspect,1068749,1,1,1
2018-03-12,Male,Subject-Suspect,1068778,0,2,2
2018-03-12,Male,Subject-Suspect,1068785,0,2,2
2018-03-12,Male,Subject-Suspect,1068788,0,2,2
2018-03-12,Male,Subject-Suspect,1068800,0,1,1
2018-03-12,Male,Subject-Suspect,1068835,0,1,1
2018-03-12,Male,Subject-Suspect,1068839,1,1,1
2018-03-12,Male,Subject-Suspect,1068841,0,1,1
2018-03-12,Male,Subject-Suspect,1068851,1,1,1
2018-03-12,Male,Subject-Suspect,1068909,3,3,3
2018-03-12,Male,Subject-Suspect,1068925,1,1,1
2018-03-12,Male,Subject-Suspect,1068932,1,1,1
2018-03-12,Male,Subject-Suspect,1068960,1,1,1
2018-03-12,Male,Subject-Suspect,1068968,1,1,1
2018-03-12,Male,Subject-Suspect,1068970,0,1,1
2018-03-12,Male,Subject-Suspect,1069147,1,1,1
2018-03-12,Male,Subject-Suspect,1069202,1,1,1
2018-03-12,Male,Subject-Suspect,1069219,1,1,1
2018-03-12,Male,Subject-Suspect,1069221,1,1,1
2018-03-12,Male,Subject-Suspect,1069278,1,1,1
2018-03-12,Male,Subject-Suspect,1069280,1,1,1
2018-03-12,Male,Subject-Suspect,1069351,1,1,1
2018-03-12,Male,Subject-Suspect,1069353,1,1,1
2018-03-12,Male,Subject-Suspect,1069429,7,7,7
2018-03-12,Male,Subject-Suspect,1069472,1,1,1
2018-03-12,Male,Subject-Suspect,1069477,1,1,1
2018-03-12,Male,Subject-Suspect,1069517,1,1,1
2018-03-12,Male,Subject-Suspect,1069647,0,1,1
2018-03-12,Male,Subject-Suspect,1069677,1,1,1
2018-03-12,Male,Subject-Suspect,1069680,1,1,1
2018-03-12,Male,Subject-Suspect,1069694,1,1,1
2018-03-12,Male,Subject-Suspect,1069715,1,1,1
2018-03-12,Male,Subject-Suspect,1070102,1,1,1
2018-03-12,Male,Subject-Suspect,1070122,0,1,1
2018-03-12,Male,Subject-Suspect,1070239,1,1,1
2018-03-12,Male,Subject-Suspect,1070355,1,1,1
2018-03-12,Male,Subject-Suspect,1070418,1,1,1
2018-03-12,Male,Subject-Suspect,1070707,1,1,1
2018-03-12,Male,Subject-Suspect,1070862,0,1,1
2018-03-12,Male,Subject-Suspect,1071697,0,2,2
2018-03-12,Male,Subject-Suspect,1071833,1,1,1
2018-03-12,Male,Subject-Suspect,1071895,1,1,1
2018-03-12,Male,Subject-Suspect,1072918,1,1,1
2018-03-12,Male,Subject-Suspect,1073162,1,1,1
2018-03-12,Male,Subject-Suspect,1074159,1,1,1
2018-03-12,Male,Subject-Suspect,1074212,1,1,1
2018-03-12,Male,Subject-Suspect,1074717,1,1,1
2018-03-12,Male,Subject-Suspect,1075429,1,1,1
2018-03-12,Male,Subject-Suspect,1080945,1,1,1
2018-03-12,Male,Subject-Suspect,1081985,1,1,1
2018-03-12,Male,Victim,1067422,1,1,1
2018-03-12,Male,Victim,1067601,0,0,1
2018-03-12,Male,Victim,1067633,0,0,1
2018-03-12,Male,Victim,1067746,1,1,1
2018-03-12,Male,Victim,1067785,1,1,1
2018-03-12,Male,Victim,1067810,0,1,1
2018-03-12,Male,Victim,1067816,1,1,1
2018-03-12,Male,Victim,1067842,0,0,1
2018-03-12,Male,Victim,1067881,1,1,1
2018-03-12,Male,Victim,1067910,0,2,2
2018-03-12,Male,Victim,1067924,1,1,1
2018-03-12,Male,Victim,1067978,0,1,1
2018-03-12,Male,Victim,1067995,1,1,1
2018-03-12,Male,Victim,1068008,2,2,2
2018-03-12,Male,Victim,1068019,0,1,1
2018-03-12,Male,Victim,1068023,1,1,1
2018-03-12,Male,Victim,1068046,1,1,1
2018-03-12,Male,Victim,1068062,0,1,1
2018-03-12,Male,Victim,1068067,1,1,1
2018-03-12,Male,Victim,1068073,1,1,1
2018-03-12,Male,Victim,1068087,0,1,1
2018-03-12,Male,Victim,1068147,0,1,1
2018-03-12,Male,Victim,1068150,2,2,2
2018-03-12,Male,Victim,1068189,2,2,2
2018-03-12,Male,Victim,1068202,1,1,1
2018-03-12,Male,Victim,1068205,1,1,1
2018-03-12,Male,Victim,1068243,1,1,1
2018-03-12,Male,Victim,1068250,1,1,1
2018-03-12,Male,Victim,1068291,0,0,1
2018-03-12,Male,Victim,1068326,0,0,1
2018-03-12,Male,Victim,1068333,0,0,1
2018-03-12,Male,Victim,1068341,1,1,1
2018-03-12,Male,Victim,1068343,1,1,1
2018-03-12,Male,Victim,1068389,1,1,1
2018-03-12,Male,Victim,1068428,1,1,1
2018-03-12,Male,Victim,1068507,1,1,1
2018-03-12,Male,Victim,1068519,1,1,1
2018-03-12,Male,Victim,1068584,2,2,2
2018-03-12,Male,Victim,1068588,1,1,1
2018-03-12,Male,Victim,1068590,2,2,2
2018-03-12,Male,Victim,1068615,0,3,3
2018-03-12,Male,Victim,1068710,0,1,1
2018-03-12,Male,Victim,1068734,1,1,1
2018-03-12,Male,Victim,1068794,0,1,1
2018-03-12,Male,Victim,1068835,2,2,2
2018-03-12,Male,Victim,1068841,0,1,1
2018-03-12,Male,Victim,1068886,0,1,1
2018-03-12,Male,Victim,1068895,0,0,1
2018-03-12,Male,Victim,1068925,0,1,1
2018-03-12,Male,Victim,1068942,1,1,1
2018-03-12,Male,Victim,1068968,1,1,1
2018-03-12,Male,Victim,1068970,0,1,1
2018-03-12,Male,Victim,1068999,1,1,1
2018-03-12,Male,Victim,1069221,0,0,1
2018-03-12,Male,Victim,1069309,1,1,1
2018-03-12,Male,Victim,1069322,0,1,1
2018-03-12,Male,Victim,1069429,0,1,1
2018-03-12,Male,Victim,1069517,1,1,1
2018-03-12,Male,Victim,1069546,2,2,2
2018-03-12,Male,Victim,1069715,0,2,2
2018-03-12,Male,Victim,1069848,1,1,1
2018-03-12,Male,Victim,1070102,1,1,1
2018-03-12,Male,Victim,1070229,0,0,1
2018-03-12,Male,Victim,1070862,1,1,1
2018-03-12,Male,Victim,1071666,1,1,1
2018-03-12,Male,Victim,1072279,1,1,1
2018-03-12,Male,Victim,1072604,0,1,1
2018-03-12,Male,Victim,1072608,1,1,1
2018-03-12,Male,Victim,1074222,1,1,1
2018-03-12,Male,Victim,1081985,2,2,2
2018-03-13,Female,Subject-Suspect,1068854,0,0,1
2018-03-13,Female,Subject-Suspect,1069078,1,1,1
2018-03-13,Female,Subject-Suspect,1069165,1,1,1
2018-03-13,Female,Subject-Suspect,1069228,1,1,1
2018-03-13,Female,Subject-Suspect,1069300,1,1,1
2018-03-13,Female,Subject-Suspect,1069335,0,1,1
2018-03-13,Female,Subject-Suspect,1070277,1,2,2
2018-03-13,Female,Subject-Suspect,1070420,1,1,1
2018-03-13,Female,Subject-Suspect,1076409,1,1,1
2018-03-13,Female,Victim,1068379,1,1,1
2018-03-13,Female,Victim,1068490,0,1,1
2018-03-13,Female,Victim,1068526,2,2,2
2018-03-13,Female,Victim,1068725,0,1,1
2018-03-13,Female,Victim,1068907,0,1,1
2018-03-13,Female,Victim,1069011,1,1,1
2018-03-13,Female,Victim,1069265,0,0,1
2018-03-13,Female,Victim,1069484,1,1,1
2018-03-13,Female,Victim,1069515,0,1,1
2018-03-13,Female,Victim,1070426,1,1,1
2018-03-13,Male,Subject-Suspect,1068379,1,1,1
2018-03-13,Male,Subject-Suspect,1068484,0,1,1
2018-03-13,Male,Subject-Suspect,1068526,1,1,1
2018-03-13,Male,Subject-Suspect,1068547,0,1,1
2018-03-13,Male,Subject-Suspect,1068567,1,1,1
2018-03-13,Male,Subject-Suspect,1068725,0,1,1
2018-03-13,Male,Subject-Suspect,1068752,0,0,1
2018-03-13,Male,Subject-Suspect,1068755,1,1,1
2018-03-13,Male,Subject-Suspect,1068773,1,1,1
2018-03-13,Male,Subject-Suspect,1068798,1,1,1
2018-03-13,Male,Subject-Suspect,1068854,0,0,2
2018-03-13,Male,Subject-Suspect,1068862,1,1,1
2018-03-13,Male,Subject-Suspect,1068871,1,1,1
2018-03-13,Male,Subject-Suspect,1068876,1,1,1
2018-03-13,Male,Subject-Suspect,1068889,1,1,1
2018-03-13,Male,Subject-Suspect,1068903,0,1,1
2018-03-13,Male,Subject-Suspect,1068912,0,1,1
2018-03-13,Male,Subject-Suspect,1068924,1,1,1
2018-03-13,Male,Subject-Suspect,1068928,1,1,1
2018-03-13,Male,Subject-Suspect,1068955,0,1,1
2018-03-13,Male,Subject-Suspect,1068990,0,2,2
2018-03-13,Male,Subject-Suspect,1069011,3,3,3
2018-03-13,Male,Subject-Suspect,1069051,0,1,1
2018-03-13,Male,Subject-Suspect,1069053,1,1,1
2018-03-13,Male,Subject-Suspect,1069059,1,1,1
2018-03-13,Male,Subject-Suspect,1069165,1,1,1
2018-03-13,Male,Subject-Suspect,1069175,1,1,1
2018-03-13,Male,Subject-Suspect,1069210,0,1,1
2018-03-13,Male,Subject-Suspect,1069213,0,1,1
2018-03-13,Male,Subject-Suspect,1069298,1,1,1
2018-03-13,Male,Subject-Suspect,1069348,1,1,1
2018-03-13,Male,Subject-Suspect,1069414,1,1,1
2018-03-13,Male,Subject-Suspect,1069442,1,1,1
2018-03-13,Male,Subject-Suspect,1069453,0,1,1
2018-03-13,Male,Subject-Suspect,1069504,1,1,1
2018-03-13,Male,Subject-Suspect,1069508,0,0,1
2018-03-13,Male,Subject-Suspect,1069606,1,1,1
2018-03-13,Male,Subject-Suspect,1069613,4,4,4
2018-03-13,Male,Subject-Suspect,1069623,1,1,1
2018-03-13,Male,Subject-Suspect,1069634,1,1,1
2018-03-13,Male,Subject-Suspect,1069649,0,1,1
2018-03-13,Male,Subject-Suspect,1069665,1,1,1
2018-03-13,Male,Subject-Suspect,1069700,1,1,1
2018-03-13,Male,Subject-Suspect,1069745,1,1,1
2018-03-13,Male,Subject-Suspect,1069931,0,1,1
2018-03-13,Male,Subject-Suspect,1069994,1,1,1
2018-03-13,Male,Subject-Suspect,1070206,1,1,1
2018-03-13,Male,Subject-Suspect,1070277,0,8,8
2018-03-13,Male,Subject-Suspect,1070291,1,1,2
2018-03-13,Male,Subject-Suspect,1070321,0,1,1
2018-03-13,Male,Subject-Suspect,1070343,1,1,1
2018-03-13,Male,Subject-Suspect,1070426,0,2,2
2018-03-13,Male,Subject-Suspect,1070598,1,1,1
2018-03-13,Male,Subject-Suspect,1070642,1,1,1
2018-03-13,Male,Subject-Suspect,1070895,1,1,1
2018-03-13,Male,Subject-Suspect,1070918,0,0,3
2018-03-13,Male,Subject-Suspect,1071044,1,1,1
2018-03-13,Male,Subject-Suspect,1071135,1,1,1
2018-03-13,Male,Subject-Suspect,1071316,1,1,1
2018-03-13,Male,Subject-Suspect,1071476,1,1,1
2018-03-13,Male,Subject-Suspect,1073306,0,1,1
2018-03-13,Male,Subject-Suspect,1073653,1,1,1
2018-03-13,Male,Subject-Suspect,1074629,1,1,1
2018-03-13,Male,Subject-Suspect,1074693,1,1,1
2018-03-13,Male,Subject-Suspect,1076409,0,0,2
2018-03-13,Male,Subject-Suspect,1078612,0,1,1
2018-03-13,Male,Victim,1068372,0,1,1
2018-03-13,Male,Victim,1068486,0,1,1
2018-03-13,Male,Victim,1068490,0,1,1
2018-03-13,Male,Victim,1068494,0,1,1
2018-03-13,Male,Victim,1068526,1,1,1
2018-03-13,Male,Victim,1068597,1,1,1
2018-03-13,Male,Victim,1068620,1,1,1
2018-03-13,Male,Victim,1068630,2,2,2
2018-03-13,Male,Victim,1068721,0,1,1
2018-03-13,Male,Victim,1068723,1,1,1
2018-03-13,Male,Victim,1068736,0,1,1
2018-03-13,Male,Victim,1068764,1,2,2
2018-03-13,Male,Victim,1068765,1,1,1
2018-03-13,Male,Victim,1068865,2,2,2
2018-03-13,Male,Victim,1068876,1,1,1
2018-03-13,Male,Victim,1068889,1,1,1
2018-03-13,Male,Victim,1068903,2,2,2
2018-03-13,Male,Victim,1068912,1,1,1
2018-03-13,Male,Victim,1068955,1,1,1
2018-03-13,Male,Victim,1068958,0,1,1
2018-03-13,Male,Victim,1068965,0,1,1
2018-03-13,Male,Victim,1069007,1,1,1
2018-03-13,Male,Victim,1069011,1,1,1
2018-03-13,Male,Victim,1069017,1,1,1
2018-03-13,Male,Victim,1069041,0,1,1
2018-03-13,Male,Victim,1069051,1,1,1
2018-03-13,Male,Victim,1069053,0,1,1
2018-03-13,Male,Victim,1069111,1,1,1
2018-03-13,Male,Victim,1069143,1,1,1
2018-03-13,Male,Victim,1069165,0,1,1
2018-03-13,Male,Victim,1069210,0,1,1
2018-03-13,Male,Victim,1069269,1,1,1
2018-03-13,Male,Victim,1069324,0,1,1
2018-03-13,Male,Victim,1069343,1,1,1
2018-03-13,Male,Victim,1069414,1,1,1
2018-03-13,Male,Victim,1069470,1,1,1
2018-03-13,Male,Victim,1069490,0,1,1
2018-03-13,Male,Victim,1069508,0,0,1
2018-03-13,Male,Victim,1069540,0,1,1
2018-03-13,Male,Victim,1069625,0,1,1
2018-03-13,Male,Victim,1069634,1,1,1
2018-03-13,Male,Victim,1069649,0,1,1
2018-03-13,Male,Victim,1069700,0,0,1
2018-03-13,Male,Victim,1069703,1,1,1
2018-03-13,Male,Victim,1070171,0,0,1
2018-03-13,Male,Victim,1070321,0,1,1
2018-03-13,Male,Victim,1070598,1,1,1
2018-03-13,Male,Victim,1070642,0,1,1
2018-03-13,Male,Victim,1070895,1,1,1
2018-03-13,Male,Victim,1072265,0,0,1
2018-03-13,Male,Victim,1072652,0,0,1
2018-03-13,Male,Victim,1072846,1,1,1
2018-03-13,Male,Victim,1074629,0,1,1
2018-03-14,Female,Subject-Suspect,1069206,0,1,1
2018-03-14,Female,Subject-Suspect,1069262,0,0,1
2018-03-14,Female,Subject-Suspect,1069462,3,3,3
2018-03-14,Female,Subject-Suspect,1069581,1,1,1
2018-03-14,Female,Subject-Suspect,1069610,0,1,1
2018-03-14,Female,Subject-Suspect,1069885,1,1,1
2018-03-14,Female,Subject-Suspect,1069960,3,3,3
2018-03-14,Female,Subject-Suspect,1070372,0,1,1
2018-03-14,Female,Subject-Suspect,1070391,2,2,2
2018-03-14,Female,Subject-Suspect,1070601,1,1,1
2018-03-14,Female,Subject-Suspect,1071256,1,1,1
2018-03-14,Female,Subject-Suspect,1071275,1,1,1
2018-03-14,Female,Subject-Suspect,1071620,1,1,1
2018-03-14,Female,Subject-Suspect,1071633,1,1,1
2018-03-14,Female,Subject-Suspect,1072478,1,1,1
2018-03-14,Female,Subject-Suspect,1077170,1,1,1
2018-03-14,Female,Victim,1069080,1,1,1
2018-03-14,Female,Victim,1069262,0,1,1
2018-03-14,Female,Victim,1069282,1,1,1
2018-03-14,Female,Victim,1069462,1,1,1
2018-03-14,Female,Victim,1069464,1,1,1
2018-03-14,Female,Victim,1069479,0,1,1
2018-03-14,Female,Victim,1069486,1,1,1
2018-03-14,Female,Victim,1069524,1,1,1
2018-03-14,Female,Victim,1069805,1,1,1
2018-03-14,Female,Victim,1069986,0,1,1
2018-03-14,Female,Victim,1070270,1,1,1
2018-03-14,Female,Victim,1070943,1,1,1
2018-03-14,Female,Victim,1070999,1,1,1
2018-03-14,Male,Subject-Suspect,1069032,1,1,1
2018-03-14,Male,Subject-Suspect,1069080,1,1,1
2018-03-14,Male,Subject-Suspect,1069160,0,0,1
2018-03-14,Male,Subject-Suspect,1069163,0,1,1
2018-03-14,Male,Subject-Suspect,1069169,1,1,1
2018-03-14,Male,Subject-Suspect,1069177,1,1,1
2018-03-14,Male,Subject-Suspect,1069179,1,1,1
2018-03-14,Male,Subject-Suspect,1069186,3,4,4
2018-03-14,Male,Subject-Suspect,1069204,1,1,1
2018-03-14,Male,Subject-Suspect,1069273,0,3,3
2018-03-14,Male,Subject-Suspect,1069282,1,1,1
2018-03-14,Male,Subject-Suspect,1069285,1,1,1
2018-03-14,Male,Subject-Suspect,1069320,0,1,1
2018-03-14,Male,Subject-Suspect,1069326,1,1,1
2018-03-14,Male,Subject-Suspect,1069341,1,1,1
2018-03-14,Male,Subject-Suspect,1069395,1,1,1
2018-03-14,Male,Subject-Suspect,1069462,1,1,1
2018-03-14,Male,Subject-Suspect,1069464,1,1,1
2018-03-14,Male,Subject-Suspect,1069486,1,1,1
2018-03-14,Male,Subject-Suspect,1069492,1,1,1
2018-03-14,Male,Subject-Suspect,1069524,1,1,1
2018-03-14,Male,Subject-Suspect,1069532,3,3,3
2018-03-14,Male,Subject-Suspect,1069535,1,1,1
2018-03-14,Male,Subject-Suspect,1069557,1,1,1
2018-03-14,Male,Subject-Suspect,1069561,1,1,1
2018-03-14,Male,Subject-Suspect,1069581,2,2,2
2018-03-14,Male,Subject-Suspect,1069610,1,1,1
2018-03-14,Male,Subject-Suspect,1069660,0,1,1
2018-03-14,Male,Subject-Suspect,1069685,1,1,1
2018-03-14,Male,Subject-Suspect,1069691,1,1,1
2018-03-14,Male,Subject-Suspect,1069732,0,2,2
2018-03-14,Male,Subject-Suspect,1069761,2,2,2
2018-03-14,Male,Subject-Suspect,1069767,2,3,3
2018-03-14,Male,Subject-Suspect,1069776,0,0,1
2018-03-14,Male,Subject-Suspect,1069805,1,1,1
2018-03-14,Male,Subject-Suspect,1069812,2,2,2
2018-03-14,Male,Subject-Suspect,1069817,1,1,1
2018-03-14,Male,Subject-Suspect,1069829,1,1,1
2018-03-14,Male,Subject-Suspect,1069831,1,1,1
2018-03-14,Male,Subject-Suspect,1069834,0,0,1
2018-03-14,Male,Subject-Suspect,1069863,1,1,1
2018-03-14,Male,Subject-Suspect,1069873,1,1,1
2018-03-14,Male,Subject-Suspect,1069878,1,1,1
2018-03-14,Male,Subject-Suspect,1069881,0,1,1
2018-03-14,Male,Subject-Suspect,1069885,2,2,2
2018-03-14,Male,Subject-Suspect,1069936,1,1,1
2018-03-14,Male,Subject-Suspect,1069960,2,2,3
2018-03-14,Male,Subject-Suspect,1069967,2,2,2
2018-03-14,Male,Subject-Suspect,1069982,1,1,1
2018-03-14,Male,Subject-Suspect,1069986,1,1,1
2018-03-14,Male,Subject-Suspect,1070012,1,1,1
2018-03-14,Male,Subject-Suspect,1070015,1,1,1
2018-03-14,Male,Subject-Suspect,1070161,1,1,1
2018-03-14,Male,Subject-Suspect,1070174,1,1,1
2018-03-14,Male,Subject-Suspect,1070177,0,1,1
2018-03-14,Male,Subject-Suspect,1070250,1,1,1
2018-03-14,Male,Subject-Suspect,1070266,1,1,1
2018-03-14,Male,Subject-Suspect,1070268,1,1,1
2018-03-14,Male,Subject-Suspect,1070270,1,1,1
2018-03-14,Male,Subject-Suspect,1070289,1,1,1
2018-03-14,Male,Subject-Suspect,1070297,1,1,1
2018-03-14,Male,Subject-Suspect,1070307,0,1,1
2018-03-14,Male,Subject-Suspect,1070312,1,1,1
2018-03-14,Male,Subject-Suspect,1070336,1,1,1
2018-03-14,Male,Subject-Suspect,1070357,1,1,1
2018-03-14,Male,Subject-Suspect,1070372,0,1,1
2018-03-14,Male,Subject-Suspect,1070379,0,1,1
2018-03-14,Male,Subject-Suspect,1070391,1,1,1
2018-03-14,Male,Subject-Suspect,1070441,0,1,1
2018-03-14,Male,Subject-Suspect,1070443,1,1,1
2018-03-14,Male,Subject-Suspect,1070456,1,1,1
2018-03-14,Male,Subject-Suspect,1070476,1,1,1
2018-03-14,Male,Subject-Suspect,1070603,1,1,1
2018-03-14,Male,Subject-Suspect,1070653,1,1,1
2018-03-14,Male,Subject-Suspect,1070655,1,1,1
2018-03-14,Male,Subject-Suspect,1070922,1,1,1
2018-03-14,Male,Subject-Suspect,1070943,1,1,1
2018-03-14,Male,Subject-Suspect,1071055,1,1,1
2018-03-14,Male,Subject-Suspect,1071228,1,1,1
2018-03-14,Male,Subject-Suspect,1071237,0,3,3
2018-03-14,Male,Subject-Suspect,1071243,0,0,1
2018-03-14,Male,Subject-Suspect,1071256,1,1,1
2018-03-14,Male,Subject-Suspect,1071275,1,2,2
2018-03-14,Male,Subject-Suspect,1071279,1,1,1
2018-03-14,Male,Subject-Suspect,1071306,1,1,1
2018-03-14,Male,Subject-Suspect,1071633,1,1,1
2018-03-14,Male,Subject-Suspect,1071650,0,1,1
2018-03-14,Male,Subject-Suspect,1071736,0,3,3
2018-03-14,Male,Subject-Suspect,1071770,1,1,1
2018-03-14,Male,Subject-Suspect,1071881,0,0,1
2018-03-14,Male,Subject-Suspect,1072307,1,1,1
2018-03-14,Male,Subject-Suspect,1072316,3,3,3
2018-03-14,Male,Subject-Suspect,1072338,2,2,2
2018-03-14,Male,Subject-Suspect,1072450,0,0,1
2018-03-14,Male,Subject-Suspect,1072780,1,1,1
2018-03-14,Male,Subject-Suspect,1072957,0,0,1
2018-03-14,Male,Subject-Suspect,1073257,0,1,1
2018-03-14,Male,Subject-Suspect,1074118,1,1,1
2018-03-14,Male,Subject-Suspect,1074976,2,2,3
2018-03-14,Male,Subject-Suspect,1075202,2,2,2
2018-03-14,Male,Subject-Suspect,1077170,2,2,2
2018-03-14,Male,Subject-Suspect,1077533,1,1,1
2018-03-14,Male,Subject-Suspect,1078904,3,3,3
2018-03-14,Male,Subject-Suspect,1080284,2,2,2
2018-03-14,Male,Victim,1069080,2,2,2
2018-03-14,Male,Victim,1069116,0,1,1
2018-03-14,Male,Victim,1069139,1,1,1
2018-03-14,Male,Victim,1069158,0,1,1
2018-03-14,Male,Victim,1069160,0,0,1
2018-03-14,Male,Victim,1069169,1,1,1
2018-03-14,Male,Victim,1069326,1,1,1
2018-03-14,Male,Victim,1069333,1,1,1
2018-03-14,Male,Victim,1069337,1,1,1
2018-03-14,Male,Victim,1069388,1,1,1
2018-03-14,Male,Victim,1069445,1,2,2
2018-03-14,Male,Victim,1069486,1,1,1
2018-03-14,Male,Victim,1069492,1,1,1
2018-03-14,Male,Victim,1069532,1,2,2
2018-03-14,Male,Victim,1069566,3,3,3
2018-03-14,Male,Victim,1069587,0,1,1
2018-03-14,Male,Victim,1069601,1,1,1
2018-03-14,Male,Victim,1069608,0,1,1
2018-03-14,Male,Victim,1069637,0,1,1
2018-03-14,Male,Victim,1069662,1,1,1
2018-03-14,Male,Victim,1069683,0,1,1
2018-03-14,Male,Victim,1069691,1,1,1
2018-03-14,Male,Victim,1069705,1,1,1
2018-03-14,Male,Victim,1069722,1,1,1
2018-03-14,Male,Victim,1069741,0,1,1
2018-03-14,Male,Victim,1069776,1,1,1
2018-03-14,Male,Victim,1069782,1,1,1
2018-03-14,Male,Victim,1069792,1,1,1
2018-03-14,Male,Victim,1069822,1,1,1
2018-03-14,Male,Victim,1069831,1,1,1
2018-03-14,Male,Victim,1069834,1,1,1
2018-03-14,Male,Victim,1069881,0,1,1
2018-03-14,Male,Victim,1069894,1,1,1
2018-03-14,Male,Victim,1069910,0,2,2
2018-03-14,Male,Victim,1069913,1,1,1
2018-03-14,Male,Victim,1069933,1,1,1
2018-03-14,Male,Victim,1069952,1,1,1
2018-03-14,Male,Victim,1069967,0,1,1
2018-03-14,Male,Victim,1069984,1,1,1
2018-03-14,Male,Victim,1070002,0,1,1
2018-03-14,Male,Victim,1070015,1,1,1
2018-03-14,Male,Victim,1070018,1,1,1
2018-03-14,Male,Victim,1070022,1,1,1
2018-03-14,Male,Victim,1070177,0,1,1
2018-03-14,Male,Victim,1070270,1,1,1
2018-03-14,Male,Victim,1070369,0,1,1
2018-03-14,Male,Victim,1070372,0,1,1
2018-03-14,Male,Victim,1070379,0,1,1
2018-03-14,Male,Victim,1070443,1,1,1
2018-03-14,Male,Victim,1070476,1,1,1
2018-03-14,Male,Victim,1070630,1,1,1
2018-03-14,Male,Victim,1070881,0,0,1
2018-03-14,Male,Victim,1071012,0,1,1
2018-03-14,Male,Victim,1071181,0,1,1
2018-03-14,Male,Victim,1071633,0,1,1
2018-03-14,Male,Victim,1071770,2,2,2
2018-03-14,Male,Victim,1071881,0,0,1
2018-03-14,Male,Victim,1072478,0,1,1
2018-03-14,Male,Victim,1072867,1,1,1
2018-03-14,Male,Victim,1078904,1,1,1
2018-03-14,Male,Victim,1080284,1,1,1
2018-03-15,Female,Subject-Suspect,1070192,1,1,1
2018-03-15,Female,Subject-Suspect,1070448,1,1,1
2018-03-15,Female,Subject-Suspect,1070481,1,1,1
2018-03-15,Female,Subject-Suspect,1070666,0,2,2
2018-03-15,Female,Subject-Suspect,1070848,1,1,1
2018-03-15,Female,Subject-Suspect,1070969,0,1,1
